symbol,name,sector,market_value,index_weight,amount_shares,isin,country
6690,HAIER SMART HOME CLASS H LTD H,Consumer Discretionary,2341559.46,0.01301,689400,CNE1000048K8,China
WRT1V,WARTSILA,Industrials,2342143.42,0.01301,141582,FI0009003727,Finland
CCL.B,CCL INDUSTRIES INC CLASS B,Materials,2338905.73,0.01299,45429,CA1249003098,Canada
8795,T&D HOLDINGS INC,Financials,2334278.42,0.01297,143400,JP3539220008,Japan
PKN,ORLEN SA,Energy,2307320.48,0.01282,139740,PLPKN0000018,Poland
SCHP,SCHINDLER HOLDING PAR AG,Industrials,2308931.04,0.01282,9335,CH0024638196,Switzerland
TLS,TELSTRA GROUP LTD,Communication,2306763.17,0.01281,976913,AU000000TLS2,Australia
BT/A,BT GROUP PLC,Communication,2303296.79,0.01279,1767628,GB0030913577,United Kingdom
2892,FIRST FINANCIAL HOLDING LTD,Financials,2301947.41,0.01279,2767942,TW0002892007,Taiwan
1301,FORMOSA PLASTICS CORP,Materials,2301531.77,0.01278,1093160,TW0001301000,Taiwan
GBLB,GROUPE BRUXELLES LAMBERT NV,Financials,2298133.97,0.01276,30877,BE0003797140,Belgium
FBIN,FORTUNE BRANDS INNOVATIONS INC,Industrials,2295843.16,0.01275,31202,US34964C1062,United States
BBAS3,BANCO DO BRASIL SA,Financials,2280706.99,0.01267,428590,BRBBASACNOR3,Brazil
TATACONSUM,TATA CONSUMER PRODUCTS LTD,Consumer Staples,2279590.48,0.01266,167865,INE192A01025,India
RGEN,REPLIGEN CORP,Health Care,2275485.28,0.01264,14488,US7599161095,United States
AUTO,AUTO TRADER GROUP PLC,Communication,2273198.32,0.01263,269956,GB00BVYVFW23,United Kingdom
SOLV,SOLVENTUM CORP,Health Care,2273961.42,0.01263,35514,US83444M1018,United States
002594,BYD LTD A,Consumer Discretionary,2271306.22,0.01262,77100,CNE100001526,China
NESTLEIND,NESTLE INDIA LTD,Consumer Staples,2271247.99,0.01261,77056,INE239A01024,India
QIA,QIAGEN NV,Health Care,2268558.95,0.0126,57494,NL0015001WM6,Germany
IMCD,IMCD NV,Industrials,2266281.21,0.01259,13892,NL0010801007,Netherlands
LEA,LEAR CORP,Consumer Discretionary,2262378.84,0.01257,17249,US5218652049,United States
BXP,BOSTON PROPERTIES REIT INC,Real Estate,2260269.28,0.01255,38512,US1011211018,United States
1812,KAJIMA CORP,Industrials,2237680.84,0.01243,120600,JP3210200006,Japan
TTC,TORO,Industrials,2233683.81,0.01241,26431,US8910921084,United States
AIA,AUCKLAND INTERNATIONAL AIRPORT LTD,Industrials,2232140.05,0.0124,472382,NZAIAE0002S6,New Zealand
EQT,EQT,Financials,2231375.5,0.01239,84303,SE0012853455,Sweden
9502,CHUBU ELECTRIC POWER INC,Utilities,2225943.73,0.01236,173700,JP3526600006,Japan
3407,ASAHI KASEI CORP,Materials,2220793.86,0.01233,309500,JP3111200006,Japan
DAY,DAYFORCE INC,Industrials,2218519.05,0.01232,36399,US15677J1088,United States
NLY,ANNALY CAPITAL MANAGEMENT REIT INC,Financials,2216368.0,0.01231,123200,US0357108390,United States
DMART,AVENUE SUPERMARTS LTD,Consumer Staples,2214904.72,0.0123,39992,INE192R01011,India
TLKM,TELEKOMUNIKASI INDONESIA,Communication,2214078.83,0.0123,11019300,ID1000129000,Indonesia
6504,FUJI ELECTRIC LTD,Industrials,2213054.16,0.01229,34100,JP3820000002,Japan
ASX,ASX LTD,Financials,2205745.51,0.01225,54159,AU000000ASX7,Australia
BJFIN,BAJAJ FINSERV LTD,Financials,2206396.2,0.01225,115651,INE918I01026,India
1050,BANQUE SAUDI FRANSI,Financials,2204157.47,0.01224,226527,SA0007879782,Saudi Arabia
2628,CHINA LIFE INSURANCE LTD H,Financials,2203816.61,0.01224,1905000,CNE1000002L3,China
CIMB,CIMB GROUP HOLDINGS,Financials,2204519.29,0.01224,1600200,MYL1023OO000,Malaysia
CG,CARLYLE GROUP INC,Financials,2201908.8,0.01223,50410,US14316J1088,United States
1303,NAN YA PLASTICS CORP,Materials,2169912.79,0.01205,1257830,TW0001303006,Taiwan
REC,RECORDATI INDUSTRIA CHIMICA E FARM,Health Care,2169679.71,0.01205,40937,IT0003828271,Italy
AC,ACCOR SA,Consumer Discretionary,2166988.36,0.01204,50995,FR0000120404,France
CHRW,CH ROBINSON WORLDWIDE INC,Industrials,2168066.1,0.01204,31030,US12541W2098,United States
STERV,STORA ENSO CLASS R,Materials,2165353.2,0.01203,163553,FI0009005961,Finland
5201,AGC INC,Industrials,2154790.62,0.01197,58300,JP3112000009,Japan
WTRG,ESSENTIAL UTILITIES INC,Utilities,2154253.2,0.01197,61270,US29670G1022,United States
GALP,GALP ENERGIA SGPS SA,Energy,2152517.02,0.01196,125550,PTGAL0AM0009,Portugal
7202,ISUZU MOTORS LTD,Consumer Discretionary,2147078.42,0.01193,169600,JP3137200006,Japan
DINO,HF SINCLAIR CORP,Energy,2146631.76,0.01192,38142,US4039491000,United States
2801,KIKKOMAN CORP,Consumer Staples,2145725.14,0.01192,175500,JP3240400006,Japan
AGS,AGEAS SA,Financials,2142394.15,0.0119,46628,BE0974264930,Belgium
GWO,GREAT WEST LIFECO INC,Financials,2140846.86,0.01189,73073,CA39138C1068,Canada
3037,UNIMICRON TECHNOLOGY CORP,Information Technology,2141194.29,0.01189,388000,TW0003037008,Taiwan
HLMA,HALMA PLC,Information Technology,2138550.09,0.01188,78106,GB0004052071,United Kingdom
2020,SABIC AGRI-NUTRIENTS,Materials,2133681.06,0.01185,69118,SA0007879139,Saudi Arabia
7272,YAMAHA MOTOR LTD,Consumer Discretionary,2132976.56,0.01185,233000,JP3942800008,Japan
2002,CHINA STEEL CORP,Materials,2127886.85,0.01182,2775305,TW0002002003,Taiwan
MKTX,MARKETAXESS HOLDINGS INC,Financials,2128402.55,0.01182,10477,US57060D1081,United States
SUZB3,SUZANO SA,Materials,2125868.04,0.01181,183668,BRSUZBACNOR0,Brazil
PAH3,PORSCHE AUTOMOBIL HOLDING PREF,Consumer Discretionary,2122774.56,0.01179,40344,DE000PAH0038,Germany
MTCH,MATCH GROUP INC,Communication,2120462.64,0.01178,65812,US57667L1070,United States
BEKE,KE HOLDINGS ADR REPRESENTING  INC,Real Estate,2117405.25,0.01176,166071,US4824971042,China
BIRG,BANK OF IRELAND GROUP PLC,Financials,2115407.24,0.01175,198131,IE00BD1RP616,Ireland
ETSY,ETSY INC,Consumer Discretionary,2115553.44,0.01175,31416,US29786A1060,United States
APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LTD,Health Care,2114451.63,0.01174,29083,INE437A01024,India
7201,NISSAN MOTOR LTD,Consumer Discretionary,2107479.39,0.01171,571700,JP3672400003,Japan
CIPLA,CIPLA LTD,Health Care,2107236.3,0.0117,130670,INE059A01026,India
VBL,VARUN BEVERAGES LTD,Consumer Staples,2106222.08,0.0117,125875,INE200M01021,India
2345,ACCTON TECHNOLOGY CORP,Information Technology,2099024.59,0.01166,166000,TW0002345006,Taiwan
SRT3,SARTORIUS PREF AG,Health Care,2098698.54,0.01166,7062,DE0007165631,Germany
992,LENOVO GROUP LTD,Information Technology,2096187.86,0.01164,2002000,HK0992009065,China
MZTF,MIZRAHI TEFAHOT BANK LTD,Financials,2095362.33,0.01164,60812,IL0006954379,Israel
000810,SAMSUNG FIRE & MARINE INSURANCE LT,Financials,2096238.03,0.01164,10390,KR7000810002,Korea (South)
TME,TENCENT MUSIC ENTERTAINMENT GROUP,Communication,2095528.38,0.01164,180961,US88034P1093,China
247540,ECOPRO BM LTD,Industrials,2093099.53,0.01163,12549,KR7247540008,Korea (South)
RHI,ROBERT HALF,Industrials,2083669.8,0.01157,29955,US7703231032,United States
9532,OSAKA GAS LTD,Utilities,2080410.67,0.01156,99500,JP3180400008,Japan
SCHN,SCHINDLER HOLDING AG,Industrials,2079005.04,0.01155,8639,CH0024638212,Switzerland
SBILIFE,SBI LIFE INSURANCE COMPANY LTD,Financials,2078152.13,0.01154,119168,INE123W01016,India
BAJAJ.AUTO,BAJAJ AUTO LTD,Consumer Discretionary,2068027.44,0.01149,19152,INE917I01010,India
HTHT,H WORLD GROUP ADR LTD,Consumer Discretionary,2061487.44,0.01145,55179,US44332N1063,China
KNX,KNIGHT-SWIFT TRANSPORTATION HOLDIN,Industrials,2058744.24,0.01143,42998,US4990491049,United States
RO,ROCHE HOLDING AG,Health Care,2050224.32,0.01139,7897,CH0012032113,Switzerland
2313,SHENZHOU INTERNATIONAL GROUP LTD,Consumer Discretionary,2048335.9,0.01138,218700,KYG8087W1015,China
6,POWER ASSETS HOLDINGS LTD,Utilities,2047257.57,0.01137,372000,HK0006000050,Hong Kong
3008,LARGAN PRECISION LTD,Information Technology,2040469.31,0.01133,30000,TW0003008009,Taiwan
PZU,PZU SA,Financials,2040397.83,0.01133,163425,PLPZU0000011,Poland
LIFCO B,LIFCO CLASS B,Industrials,2038453.02,0.01132,81399,SE0015949201,Sweden
UHR,THE SWATCH GROUP AG,Consumer Discretionary,2038129.15,0.01132,9642,CH0012255151,Switzerland
ERF,EUROFINS SCIENTIFIC,Health Care,2033411.48,0.01129,31763,FR0014000MR3,France
IVN,IVANHOE MINES LTD CLASS A,Materials,2033014.63,0.01129,144448,CA46579R1047,Canada
FBK,FINECOBANK BANCA FINECO,Financials,2026676.51,0.01126,136393,IT0000072170,Italy
5411,JFE HOLDINGS INC,Materials,2017668.55,0.01121,130400,JP3386030005,Japan
4755,RAKUTEN GROUP INC,Consumer Discretionary,2014981.41,0.01119,396900,JP3967200001,Japan
1802,OBAYASHI CORP,Industrials,2012714.63,0.01118,183500,JP3190000004,Japan
ADANIPORTS,ADANI PORTS AND SPECIAL ECONOMIC Z,Industrials,2011115.7,0.01117,129691,INE742F01042,India
EICHERMOT,EICHER MOTORS LTD,Consumer Discretionary,2008985.31,0.01116,38574,INE066A01021,India
CZR,CAESARS ENTERTAINMENT INC,Consumer Discretionary,2008306.44,0.01115,52878,US12769G1004,United States
SHRIRAMFIN,SHRIRAM FINANCE LTD,Financials,2003801.98,0.01113,70594,INE721A01013,India
BIMAS.E,BIM BIRLESIK MAGAZALAR A,Consumer Staples,2002846.41,0.01112,176983,TREBIMM00018,Turkey
033780,KT&G CORP,Consumer Staples,2001311.34,0.01112,30598,KR7033780008,Korea (South)
MIN,MINERAL RESOURCES LTD,Materials,2002307.51,0.01112,44018,AU000000MIN4,Australia
4704,TREND MICRO INC,Information Technology,1999459.98,0.01111,39500,JP3637300009,Japan
VIV,VIVENDI,Communication,2000642.16,0.01111,190616,FR0000127771,France
ABN,ABN AMRO BANK NV,Financials,1998740.69,0.0111,120127,NL0011540547,Netherlands
086520,ECOPRO LTD,Industrials,1997658.33,0.0111,5305,KR7086520004,Korea (South)
HEN,HENKEL AG,Consumer Staples,1998845.85,0.0111,28444,DE0006048408,Germany
LUN,LUNDIN MINING CORP,Materials,1994269.82,0.01108,170917,CA5503721063,Canada
TATAPOWER,TATA POWER LTD,Utilities,1991300.38,0.01106,387122,INE245A01021,India
EQTL3,EQUATORIAL ENERGIA SA,Utilities,1989695.81,0.01105,336224,BREQTLACNOR0,Brazil
6869,SYSMEX CORP,Health Care,1984172.03,0.01102,125200,JP3351100007,Japan
ASII,ASTRA INTERNATIONAL,Industrials,1982079.13,0.01101,6286300,ID1000122807,Indonesia
066570,LG ELECTRONICS INC,Consumer Discretionary,1981159.11,0.011,29374,KR7066570003,Korea (South)
SPK,SPARK NEW ZEALAND LTD,Communication,1980317.94,0.011,717029,NZTELE0001S4,New Zealand
BWA,BORGWARNER INC,Consumer Discretionary,1979035.63,0.01099,61633,US0997241064,United States
3,HONG KONG AND CHINA GAS LTD,Utilities,1975514.12,0.01097,2719040,HK0003000038,Hong Kong
TEL,TELENOR,Communication,1974005.0,0.01096,178894,NO0010063308,Norway
TRYG,TRYG,Financials,1970691.39,0.01095,100950,DK0060636678,Denmark
3661,ALCHIP TECHNOLOGIES LTD,Information Technology,1970444.11,0.01094,21000,KYG022421088,Taiwan
GRASIM,GRASIM INDUSTRIES LTD,Materials,1968817.11,0.01094,73892,INE047A01021,India
RENT3,LOCALIZA RENT A CAR SA,Industrials,1969530.07,0.01094,203050,BRRENTACNOR4,Brazil
STN,STANTEC INC,Industrials,1963358.98,0.0109,24743,CA85472N1096,Canada
RED,REDEIA CORPORACION SA,Utilities,1957987.28,0.01088,116669,ES0173093024,Spain
MTN,MTN GROUP LTD,Communication,1957183.0,0.01087,457044,ZAE000042164,South Africa
FME,FRESENIUS MEDICAL CARE AG,Health Care,1948041.83,0.01082,50184,DE0005785802,Germany
SGP,STOCKLAND STAPLED UNITS LTD,Real Estate,1946377.01,0.01081,672254,AU000000SGP0,Australia
T,TELUS CORP,Communication,1945487.03,0.01081,123153,CA87971M1032,Canada
G1A,GEA GROUP AG,Industrials,1942590.27,0.01079,49246,DE0006602006,Germany
SW,SODEXO SA,Consumer Discretionary,1942296.58,0.01079,23581,FR0000121220,France
2327,YAGEO CORP,Information Technology,1940727.27,0.01078,105858,TW0002327004,Taiwan
SMPH,SM PRIME HOLDINGS INC,Real Estate,1939899.55,0.01077,3954525,PHY8076N1120,Philippines
DAL,DELTA AIR LINES INC,Industrials,1934623.35,0.01075,40431,US2473617023,United States
SHL,SONIC HEALTHCARE LTD,Health Care,1934010.69,0.01074,116014,AU000000SHL7,Australia
MPL,MEDIBANK PRIVATE LTD,Financials,1932105.01,0.01073,822729,AU000000MPL3,Australia
6479,MINEBEA MITSUMI INC,Industrials,1931529.83,0.01073,105200,JP3906000009,Japan
6669,WIWYNN CORPORATION CORP,Information Technology,1932262.6,0.01073,25000,TW0006669005,Taiwan
COALINDIA,COAL INDIA LTD,Energy,1930498.85,0.01072,367729,INE522F01014,India
TENAGA,TENAGA NASIONAL,Utilities,1928362.08,0.01071,795200,MYL5347OO009,Malaysia
MAXHEALTH,MAX HEALTHCARE INSTITUTE LTD,Health Care,1924959.58,0.01069,206687,INE027H01010,India
WN,GEORGE WESTON LTD,Consumer Staples,1922682.0,0.01068,14937,CA9611485090,Canada
FMC,FMC CORP,Materials,1920757.02,0.01067,33733,US3024913036,United States
000333,MIDEA GROUP LTD A,Consumer Discretionary,1921193.81,0.01067,199000,CNE100001QQ5,China
CNA,CENTRICA PLC,Utilities,1919394.04,0.01066,1179533,GB00B033F229,United Kingdom
1113,CK ASSET HOLDINGS LTD,Real Estate,1919208.0,0.01066,482516,KYG2177B1014,Hong Kong
291,CHINA RESOURCES BEER HLDGS-500 LTD,Consumer Staples,1914822.1,0.01064,456500,HK0291001490,China
BEN,FRANKLIN RESOURCES INC,Financials,1914230.16,0.01063,76508,US3546131018,United States
DBX,DROPBOX INC CLASS A,Information Technology,1912818.68,0.01062,84043,US26210C1045,United States
2207,HOTAI MOTOR LTD,Consumer Discretionary,1910992.26,0.01061,102000,TW0002207008,Taiwan
DLF,DLF LTD,Real Estate,1904573.88,0.01058,185877,INE271C01023,India
ALD,AMPOL LTD,Energy,1902957.57,0.01057,75412,AU0000088338,Australia
SKF B,SKF B,Industrials,1901762.93,0.01056,94753,SE0000108227,Sweden
METSO,METSO CORPORATION,Industrials,1899286.81,0.01055,156218,FI0009014575,Finland
1878,DAITO TRUST CONSTRUCTION LTD,Real Estate,1893322.55,0.01052,17400,JP3486800000,Japan
GFL,GFL ENVIRONMENTAL SUBORDINATE VOTI,Industrials,1893432.45,0.01052,57242,CA36168Q1046,Canada
2890,SINOPAC FINANCIAL HOLDINGS LTD,Financials,1889459.23,0.01049,2822887,TW0002890001,Taiwan
175,GEELY AUTOMOBILE HOLDINGS LTD,Consumer Discretionary,1882443.45,0.01046,1629000,KYG3777B1032,China
CCH,COCA COLA HBC AG,Consumer Staples,1877962.73,0.01043,62612,CH0198251305,United Kingdom
PLS,PILBARA MINERALS LTD,Materials,1871212.16,0.01039,741918,AU000000PLS0,Australia
AKBNK.E,AKBANK A,Financials,1866780.44,0.01037,1036103,TRAAKBNK91N6,Turkey
4188,MITSUBISHI CHEMICAL GROUP CORP,Materials,1859157.19,0.01033,313800,JP3897700005,Japan
OMV,OMV AG,Energy,1859452.65,0.01033,39769,AT0000743059,Austria
SBRY,SAINSBURY(J) PLC,Consumer Staples,1857023.81,0.01031,568212,GB00B019KW72,United Kingdom
PCTY,PAYLOCITY HOLDING CORP,Industrials,1852987.5,0.01029,11765,US70438V1061,United States
BMW3,BMW PREF AG,Consumer Discretionary,1850938.67,0.01028,17502,DE0005190037,Germany
JAZZ,JAZZ PHARMACEUTICALS PLC,Health Care,1851033.8,0.01028,16940,IE00B4Q5ZN47,United States
PTTEP.R,PTT EXPLORATION AND PRODUCTION NON,Energy,1851738.63,0.01028,428200,TH0355010R16,Thailand
HOOD,ROBINHOOD MARKETS INC CLASS A,Financials,1849866.48,0.01027,108306,US7707001027,United States
DVA,DAVITA INC,Health Care,1846502.62,0.01026,14642,US23918K1088,United States
8069,E INK HOLDINGS INC,Information Technology,1847474.92,0.01026,265000,TW0008069006,Taiwan
BBNI,BANK NEGARA INDONESIA,Financials,1845801.1,0.01025,5633176,ID1000096605,Indonesia
6383,DAIFUKU LTD,Industrials,1843282.13,0.01024,86500,JP3497400006,Japan
4013,DR SULAIMAN AL HABIB MEDICAL GRP,Health Care,1842459.48,0.01023,21955,SA1510P1UMH1,Saudi Arabia
BELA,JUMBO SA,Consumer Discretionary,1841763.22,0.01023,65225,GRS282183003,Greece
KGF,KINGFISHER PLC,Consumer Discretionary,1842374.76,0.01023,596436,GB0033195214,United Kingdom
541154,HINDUSTAN AERONAUTICS LTD,Industrials,1836280.8,0.0102,41721,INE066F01020,India
BDMS.R,BANGKOK DUSIT MEDICAL SERVICES NON,Health Care,1835240.36,0.01019,2409900,TH0264010R10,Thailand
CON,CONTINENTAL AG,Consumer Discretionary,1833651.72,0.01018,27100,DE0005439004,Germany
INDU C,INDUSTRIVARDEN SERIES,Financials,1829960.33,0.01016,56006,SE0000107203,Sweden
FM,FIRST QUANTUM MINERALS LTD,Materials,1827865.17,0.01015,156266,CA3359341052,Canada
SPX,SPIRAX-SARCO ENGINEERING PLC,Industrials,1826738.29,0.01015,15989,GB00BWFGQN14,United Kingdom
X,TMX GROUP LTD,Financials,1826914.12,0.01015,68963,CA87262K1057,Canada
APA,APA GROUP UNITS,Utilities,1823362.19,0.01013,338584,AU000000APA1,Australia
CPR,DAVIDE CAMPARI MILANO NV,Consumer Staples,1821969.87,0.01012,182213,NL0015435975,Italy
HAS,HASBRO INC,Consumer Discretionary,1817854.72,0.0101,33088,US4180561072,United States
WIX,WIX.COM LTD,Information Technology,1816564.86,0.01009,14918,IL0011301780,Israel
LDO,LEONARDO FINMECCANICA SPA,Industrials,1812295.48,0.01007,77415,IT0003856405,Italy
ACI,ALBERTSONS COMPANY INC CLASS A,Consumer Staples,1810280.34,0.01005,88479,US0130911037,United States
600036,CHINA MERCHANTS BANK LTD A,Financials,1809034.99,0.01005,389800,CNE000001B33,China
KGH,KGHM POLSKA MIEDZ SA,Materials,1809109.63,0.01005,51159,PLKGHM000017,Poland
ASRNL,ASR NEDERLAND NV,Financials,1804228.69,0.01002,37214,NL0011872643,Netherlands
2883,CHINA DEVELOPMENT FINANCIAL HOLDIN,Financials,1781747.07,0.0099,4269000,TW0002883006,Taiwan
GET,GETLINK,Industrials,1778727.06,0.00988,107489,FR0010533075,France
SAAB B,SAAB B,Industrials,1778035.96,0.00988,21539,SE0000112385,Sweden
MGR,MIRVAC GROUP STAPLED UNITS,Real Estate,1776062.26,0.00986,1277978,AU000000MGR9,Australia
PAAS,PAN AMERICAN SILVER CORP,Materials,1772118.08,0.00984,92827,CA6979001089,Canada
CEZ,CEZ,Utilities,1770249.34,0.00983,48009,CZ0005112300,Czech Republic
7701,SHIMADZU CORP,Information Technology,1764067.91,0.0098,65100,JP3357200009,Japan
BSL,BLUESCOPE STEEL LTD,Materials,1762385.13,0.00979,118579,AU000000BSL0,Australia
ROKU,ROKU INC CLASS A,Communication,1763341.05,0.00979,30045,US77543R1023,United States
WIPRO,WIPRO LTD,Information Technology,1763188.67,0.00979,331513,INE075A01022,India
1093,CSPC PHARMACEUTICAL GROUP LTD,Health Care,1760734.87,0.00978,2353120,HK1093012172,China
TOST,TOAST INC CLASS A,Financials,1760354.89,0.00978,79331,US8887871080,United States
ESLT,ELBIT SYSTEMS LTD,Industrials,1758292.21,0.00977,8828,IL0010811243,Israel
HDFCLIFE,HDFC LIFE INSURANCE COMPANY LTD,Financials,1757326.5,0.00976,242414,INE795G01014,India
NIBE B,NIBE INDUSTRIER CLASS B,Industrials,1757346.45,0.00976,393284,SE0015988019,Sweden
1816,CGN POWER LTD H,Utilities,1752319.78,0.00973,5258000,CNE100001T80,China
CU,CANADIAN UTILITIES LTD CLASS A,Utilities,1750395.3,0.00972,80743,CA1367178326,Canada
3402,TORAY INDUSTRIES INC,Materials,1750731.64,0.00972,376400,JP3621000003,Japan
BALN,BALOISE HOLDING AG,Financials,1747431.2,0.00971,11344,CH0012410517,Switzerland
6160,BEIGENE LTD,Health Care,1748871.27,0.00971,172934,KYG1146Y1017,China
LAND,LAND SECURITIES GROUP REIT PLC,Real Estate,1738772.9,0.00966,221412,GB00BYW0PQ60,United Kingdom
7259,AISIN CORP,Consumer Discretionary,1735243.33,0.00964,44000,JP3102000001,Japan
TWE,TREASURY WINE ESTATES LTD,Consumer Staples,1732555.88,0.00962,227050,AU000000TWE9,Australia
1801,INNOVENT BIOLOGICS INC,Health Care,1729849.14,0.00961,402000,KYG4818G1010,China
TUPRS.E,TURKIYE PETROL RAFINERILERI A,Energy,1730577.89,0.00961,302516,TRATUPRS91E8,Turkey
SEK,SEEK LTD,Communication,1727158.4,0.00959,111851,AU000000SEK6,Australia
ADVANC.R,ADVANCED INFO SERVICE NON-VOTING D,Communication,1723666.28,0.00957,321700,TH0268010R11,Thailand
SQM.B,SOCIEDAD QUIMICA Y MINERA DE CHILE,Industrials,1721745.87,0.00956,37561,CLP8716X1082,Chile
000858,WULIANGYE YIBIN LTD A,Consumer Staples,1721596.26,0.00956,86100,CNE000000VQ8,China
4612,NIPPON PAINT HOLDINGS LTD,Materials,1719260.15,0.00955,263600,JP3749400002,Japan
6586,MAKITA CORP,Industrials,1717876.8,0.00954,62900,JP3862400003,Japan
MOWI,MOWI,Consumer Staples,1715550.49,0.00953,102803,NO0003054108,Norway
9766,KONAMI GROUP CORP,Communication,1711714.79,0.00951,28100,JP3300200007,Japan
ADCB,ABU DHABI COMMERCIAL BANK,Financials,1710176.18,0.0095,750373,AEA000201011,United Arab Emirates
2301,LITE ON TECHNOLOGY CORP,Information Technology,1710933.51,0.0095,559000,TW0002301009,Taiwan
GFINBURO,GRUPO FINANCIERO INBURSA SRIES O,Financials,1706118.05,0.00948,591200,MXP370641013,Mexico
INDT,INDUTRADE,Industrials,1706968.88,0.00948,68613,SE0001515552,Sweden
GPT,GPT GROUP STAPLED UNITS,Real Estate,1705175.96,0.00947,634033,AU000000GPT8,Australia
BIO,BIO RAD LABORATORIES INC CLASS A,Health Care,1702981.2,0.00946,6060,US0905722072,United States
2319,CHINA MENGNIU DAIRY LTD,Consumer Staples,1700731.02,0.00945,856000,KYG210961051,China
1101,TAIWAN CEMENT CORP,Materials,1700663.86,0.00945,1682227,TW0001101004,Taiwan
3045,TAIWAN MOBILE LTD,Communication,1702307.89,0.00945,532000,TW0003045001,Taiwan
PATH,UIPATH INC CLASS A,Information Technology,1700538.56,0.00945,89314,US90364P1057,United States
5019,IDEMITSU KOSAN LTD,Energy,1698160.06,0.00943,256800,JP3142500002,Japan
RHC,RAMSAY HEALTH CARE LTD,Health Care,1690650.33,0.00939,51951,AU000000RHC8,Australia
TLC,THE LOTTERY CORPORATION LTD,Consumer Discretionary,1688907.99,0.00938,532449,AU0000219529,Australia
ADANIGREEN,ADANI GREEN ENERGY LTD,Utilities,1686360.06,0.00937,79354,INE364U01010,India
2269,WUXI BIOLOGICS CAYMAN INC,Health Care,1687216.45,0.00937,998000,KYG970081173,China
GL,GLOBE LIFE INC,Financials,1684735.0,0.00936,25919,US37959E1029,United States
2280,ALMARAI,Consumer Staples,1683629.93,0.00935,109267,SA000A0ETHT1,Saudi Arabia
G13,GENTING SINGAPORE LTD,Consumer Discretionary,1681348.22,0.00934,2462000,SGXE21576413,Singapore
BJAZ,BANK ALJAZIRA,Financials,1679804.06,0.00933,300061,SA0007879055,Saudi Arabia
CAR,CAR GROUP LTD,Communication,1673281.33,0.00929,77702,AU000000CAR3,Australia
DIM,SARTORIUS STEDIM BIOTECH SA,Health Care,1672141.19,0.00929,7487,FR0013154002,France
CRDA,CRODA INTERNATIONAL PLC,Materials,1671102.82,0.00928,27691,GB00BJFFLV09,United Kingdom
1326,FORMOSA CHEMICALS & FIBRE CORP,Materials,1668708.17,0.00927,1007000,TW0001326007,Taiwan
RADL3,RAIA DROGASIL,Consumer Staples,1667734.5,0.00926,351537,BRRADLACNOR0,Brazil
NED,NEDBANK GROUP LTD,Financials,1661157.55,0.00923,147517,ZAE000004875,South Africa
1590,AIRTAC INTERNATIONAL GROUP,Industrials,1660701.8,0.00922,48393,KYG014081064,Taiwan
SBSP3,COMPANHIA DE SANEAMENTO BASICO DE,Utilities,1659547.49,0.00922,105235,BRSBSPACNOR5,Brazil
DIVISLAB,DIVIS LABORATORIES LTD,Health Care,1660800.55,0.00922,37411,INE361B01024,India
7261,MAZDA MOTOR CORP,Consumer Discretionary,1660375.1,0.00922,149700,JP3868400007,Japan
GIL,GILDAN ACTIVEWEAR INC,Consumer Discretionary,1656098.4,0.0092,47106,CA3759161035,Canada
G24,SCOUT24 N,Communication,1657293.39,0.0092,23008,DE000A12DM80,Germany
BRITANNIA,BRITANNIA INDUSTRIES LTD,Consumer Staples,1652230.89,0.00918,29401,INE216A01030,India
PRIO3,PETRO RIO SA,Energy,1653066.52,0.00918,176204,BRPRIOACNOR1,Brazil
914,ANHUI CONCH CEMENT LTD H,Materials,1650627.27,0.00917,745500,CNE1000001W2,China
9042,HANKYU HANSHIN HOLDINGS INC,Industrials,1648617.62,0.00916,61500,JP3774200004,Japan
4689,LY CORP,Communication,1646760.87,0.00915,729600,JP3933800009,Japan
SMIN,SMITHS GROUP PLC,Industrials,1644292.74,0.00913,83094,GB00B1WY2338,United Kingdom
LTIM,LTIMINDTREE LTD,Information Technology,1642642.63,0.00912,29217,INE214T01019,India
8473,SBI HOLDINGS INC,Financials,1641245.72,0.00912,68330,JP3436120004,Japan
ORDS,OOREDOO,Communication,1638198.3,0.0091,581920,QA0007227737,Qatar
TWODF,TAYLOR WIMPEY PLC,Consumer Discretionary,1632445.86,0.00907,994447,GB0008782301,United Kingdom
8951,NIPPON BUILDING FUND REIT INC,Real Estate,1629749.39,0.00905,420,JP3027670003,Japan
BAMI,BANCO BPM,Financials,1627798.59,0.00904,240425,IT0005218380,Italy
7912,DAI NIPPON PRINTING LTD,Industrials,1628300.73,0.00904,56200,JP3493800001,Japan
INDIGO,INTERGLOBE AVIATION LTD,Industrials,1628444.48,0.00904,37896,INE646L01027,India
IAG,IA FINANCIAL INC,Financials,1624523.75,0.00902,27308,CA45075E1043,Canada
KOG,KONGSBERG GRUPPEN,Industrials,1623631.59,0.00902,23924,NO0003043309,Norway
4528,ONO PHARMACEUTICAL LTD,Health Care,1622399.35,0.00901,109000,JP3197600004,Japan
601318,PING AN INSURANCE (GROUP) OF CHINA,Financials,1621793.76,0.00901,296200,CNE000001R84,China
PETGAS,PETRONAS GAS,Utilities,1618726.87,0.00899,427800,MYL6033OO004,Malaysia
3436,SUMCO CORP,Information Technology,1616451.09,0.00898,98500,JP3322930003,Japan
2688,ENN ENERGY HOLDINGS LTD,Utilities,1613071.49,0.00896,201000,KYG3066L1014,China
