symbol,name,sector,market_value,index_weight,amount_shares,isin,country
UQA,UNIQA INSURANCE GROUP AG,Financials,7274505.12,0.00652,840763,AT0000821103,Austria
AF,AIR FRANCE-KLM SA,Industrials,7265709.77,0.00651,690156,FR001400J770,France
TYRES,NOKIAN RENKAAT,Consumer Discretionary,7242620.56,0.00649,751556,FI0009005318,Finland
BETS B,BETSSON CLASS B,Consumer Discretionary,7229515.97,0.00648,733089,SE0020845014,Sweden
DEC,JCDECAUX,Communication,7227837.69,0.00648,355700,FR0000077919,France
4272,NIPPON KAYAKU LTD,Materials,7236211.48,0.00648,870400,JP3694400007,Japan
7956,PIGEON CORP,Consumer Staples,7228346.0,0.00648,791000,JP3801600002,Japan
4045,TOAGOSEI LTD,Materials,7220197.25,0.00647,693000,JP3556400004,Japan
7282,TOYODA GOSEI LTD,Consumer Discretionary,7220468.88,0.00647,343000,JP3634200004,Japan
ATEA,ATEA,Information Technology,7211381.31,0.00646,607135,NO0004822503,Norway
659,NWS HOLDINGS LTD,Industrials,7208189.83,0.00646,8848166,BMG668971101,Hong Kong
CKN,CLARKSON PLC,Industrials,7195036.45,0.00645,142923,GB0002018363,United Kingdom
GRNG,GRANGES,Materials,7196059.76,0.00645,690046,SE0006288015,Sweden
DEME,DEME GROUP NV,Industrials,7185144.09,0.00644,46633,BE0974413453,Belgium
2175,SMS LTD,Industrials,7188561.36,0.00644,487300,JP3162350007,Japan
RRL,REGIS RESOURCES LTD,Materials,7172710.52,0.00643,4911073,AU000000RRL8,Australia
CIP,CENTURIA INDUSTR UNITS,Real Estate,7145331.8,0.0064,3375557,AU000000CIP0,Australia
CRBN,CORBION NV,Materials,7141262.68,0.0064,357819,NL0010583399,Netherlands
4061,DENKA CO LTD,Materials,7133439.61,0.00639,495400,JP3549600009,Japan
APE,EAGERS AUTOMOTIVE LTD,Consumer Discretionary,7131903.84,0.00639,850707,AU000000APE3,Australia
HYQ,HYPOPORT N,Financials,7109074.69,0.00637,28882,DE0005493365,Germany
C2PU,PARKWAY LIFE REIT TRUST,Real Estate,7102705.98,0.00637,2836500,SG1V52937132,Singapore
BKW,BRICKWORKS LTD,Materials,7087168.1,0.00635,408575,AU000000BKW4,Australia
TGYM,TECHNOGYM,Consumer Discretionary,7064365.82,0.00633,775867,IT0005162406,Italy
GNC,GRAINCORP CLASS A LTD,Consumer Staples,7056033.77,0.00632,1318124,AU000000GNC9,Australia
BAR,BARCO NV,Information Technology,7036055.1,0.00631,434422,BE0974362940,Belgium
BONEX,BONESUPPORT HOLDING,Health Care,7046500.29,0.00631,324486,SE0009858152,Sweden
GOR,GOLD ROAD RESOURCES LTD,Materials,7045989.57,0.00631,6759988,AU000000GOR5,Australia
8524,NORTH PACIFIC BANK LTD,Financials,7033603.88,0.0063,2438500,JP3843400007,Japan
8515,AIFUL CORP,Financials,7022941.31,0.00629,2220700,JP3105040004,Japan
LOV,LOVISA HOLDINGS LTD,Consumer Discretionary,7005567.38,0.00628,364769,AU000000LOV7,Australia
EPR,EUROPRIS,Consumer Discretionary,7001685.77,0.00627,978112,NO0010735343,Norway
2206,EZAKI GLICO LTD,Consumer Staples,6980170.09,0.00626,259200,JP3161200005,Japan
AAF,AIRTEL AFRICA PLC,Communication,6965232.35,0.00624,5240250,GB00BKDRYJ47,United Kingdom
BORR,BORR DRILLING LTD,Energy,6966519.87,0.00624,1248320,BMG1466R1732,Norway
6368,ORGANO CORP,Industrials,6955537.59,0.00623,143400,JP3201600008,Japan
POST,OSTERREICHISCHE POST AG,Industrials,6950793.2,0.00623,205132,AT0000APOST4,Austria
VLK,VAN LANSCHOT KEMPEN NV,Financials,6956791.4,0.00623,201507,NL0000302636,Netherlands
LSG,LEROY SEAFOOD GROUP,Consumer Staples,6944899.18,0.00622,1680466,NO0003096208,Norway
8410,SEVEN BANK LTD,Financials,6942535.49,0.00622,3843500,JP3105220002,Japan
6136,OSG CORP,Industrials,6932177.85,0.00621,548000,JP3170800001,Japan
3048,BIC CAMERA INC,Consumer Discretionary,6903712.21,0.00619,682100,JP3800390001,Japan
6622,DAIHEN CORP,Industrials,6905351.66,0.00619,108400,JP3497800007,Japan
VITR,VITROLIFE,Health Care,6905607.19,0.00619,449740,SE0011205202,Sweden
NK,IMERYS SA,Materials,6886486.66,0.00617,218192,FR0000120859,France
142,FIRST PACIFIC LTD,Consumer Staples,6864308.47,0.00615,15016250,BMG348041077,Hong Kong
8086,NIPRO CORP,Health Care,6850082.13,0.00614,851100,JP3673600007,Japan
SON,SONAE SA,Consumer Staples,6837164.52,0.00613,7105824,PTSON0AM0001,Portugal
7313,TS TECH LTD,Consumer Discretionary,6835240.74,0.00613,547900,JP3539230007,Japan
BFIT,BASIC-FIT NV,Consumer Discretionary,6834318.36,0.00612,308360,NL0011872650,Netherlands
COK,CANCOM,Information Technology,6829256.57,0.00612,221310,DE0005419105,Germany
DLEKG,DELEK GROUP LTD,Energy,6833653.2,0.00612,59713,IL0010841281,Israel
PXA,PEXA GROUP LTD,Real Estate,6802727.05,0.0061,895266,AU0000158594,Australia
BYIT,BYTES TECHNOLOGY GROUP PLC,Information Technology,6769267.42,0.00607,1137893,GB00BMH18Q19,United Kingdom
ILCO,ISRAEL CORPORATION LTD,Materials,6773071.81,0.00607,28932,IL0005760173,Israel
2201,MORINAGA LTD,Consumer Staples,6757574.78,0.00606,413000,JP3926400007,Japan
PZOL,PAZ OIL CO LTD,Energy,6755755.62,0.00605,70829,IL0011000077,Israel
3933,THE UNITED LABORATORIES INTERNATIO,Health Care,6755107.23,0.00605,5528000,KYG8813K1085,Hong Kong
4194,VISIONAL INC,Industrials,6744064.67,0.00604,128900,JP3800270005,Japan
ALHE,ALONY-HETZ PROPERTIES AND INVESTME,Real Estate,6726210.78,0.00603,1011251,IL0003900136,Israel
HLI,HELIA GROUP LTD,Financials,6719947.38,0.00602,2650871,AU0000251498,Australia
RHIM,RHI MAGNESITA NV,Materials,6714527.71,0.00602,162260,NL0012650360,United Kingdom
8957,TOKYU REIT INC,Real Estate,6716704.28,0.00602,6536,JP3044510000,Japan
HFG,HELLOFRESH,Consumer Staples,6668114.71,0.00598,935972,DE000A161408,Germany
NUF,NUFARM LTD,Materials,6671858.33,0.00598,2021382,AU000000NUF3,Australia
PFV,PFEIFFER VACUUM TECHNOLOGY AG,Industrials,6670500.7,0.00598,40545,DE0006916604,Germany
8060,CANON MARKETING JAPAN INC,Information Technology,6663719.32,0.00597,242100,JP3243600008,Japan
7716,NAKANISHI INC,Health Care,6664009.05,0.00597,468800,JP3642500007,Japan
8905,AEON MALL LTD,Real Estate,6646852.06,0.00596,596500,JP3131430005,Japan
ELM,ELEMENTIS PLC,Materials,6647860.56,0.00596,3788353,GB0002418548,United Kingdom
DOC,DO & CO AKTIENGESELLSCHAFT AG,Industrials,6638240.11,0.00595,43263,AT0000818802,Austria
ENTRA,ENTRA,Real Estate,6635614.13,0.00595,690420,NO0010716418,Norway
4530,HISAMITSU PHARMACEUTICAL INC,Health Care,6631097.17,0.00594,274300,JP3784600003,Japan
1999,MAN WAH HOLDINGS LTD,Consumer Discretionary,6624288.68,0.00594,9938400,BMG5800U1071,Hong Kong
4680,ROUND ONE CORP,Consumer Discretionary,6627122.39,0.00594,1425200,JP3966800009,Japan
JM,JM,Consumer Discretionary,6600119.46,0.00591,369003,SE0000806994,Sweden
YAL,YANCOAL AUSTRALIA LTD,Energy,6595804.59,0.00591,1758402,AU000000YAL0,Australia
CHG,CHEMRING GROUP PLC,Industrials,6581219.43,0.0059,1539456,GB00B45C9X44,United Kingdom
2222,KOTOBUKI SPIRITS LTD,Consumer Staples,6587243.33,0.0059,609000,JP3299600001,Japan
MONT,MONTEA NV,Real Estate,6585440.3,0.0059,78133,BE0003853703,Belgium
9507,SHIKOKU ELECTRIC POWER INC,Utilities,6581258.21,0.0059,829700,JP3350800003,Japan
ISN,INTERSHOP HOLDING N AG,Real Estate,6570046.05,0.00589,48405,CH1338987303,Switzerland
KAR,KAROON ENERGY LTD,Energy,6557872.76,0.00588,4591229,AU000000KAR6,Australia
NOLA B,NOLATO CLASS B,Industrials,6563368.08,0.00588,1339772,SE0015962477,Sweden
8381,SAN IN GODO BANK LTD,Financials,6561267.58,0.00588,874600,JP3324000003,Japan
NAS,NORWEGIAN AIR SHUTTLE,Industrials,6555442.14,0.00587,4362009,NO0010196140,Norway
8987,JAPAN EXCELLENT REIT INC,Real Estate,6533988.04,0.00586,7949,JP3046420000,Japan
551,YUE YUEN INDUSTRIAL (HOLDINGS) LTD,Consumer Discretionary,6540549.44,0.00586,4385500,BMG988031446,Hong Kong
ENRG,ENERGIX RENEWABLE ENERGIES LTD,Utilities,6503237.5,0.00583,1719030,IL0011233553,Israel
ECMPA,EUROCOMMERCIAL PROPERTIES NV,Real Estate,6483549.1,0.00581,291832,NL0015000K93,Netherlands
GUD,GUD HOLDINGS LTD,Consumer Discretionary,6482420.55,0.00581,930310,AU000000GUD2,Australia
4206,AICA KOGYO LTD,Materials,6461956.35,0.00579,273000,JP3100800006,Japan
DNORD,DAMPSKIBSSELSKABET NORDEN,Industrials,6461123.73,0.00579,158197,DK0060083210,Denmark
EMR,EMERALD RESOURCES,Materials,6462397.67,0.00579,2671313,AU000000EMR4,Australia
7616,COLOWIDE LTD,Consumer Discretionary,6449840.58,0.00578,469100,JP3305970000,Japan
IHP,INTEGRAFIN HOLDINGS,Financials,6447491.04,0.00578,1750196,GB00BD45SH49,United Kingdom
3433,TOCALO LTD,Industrials,6447544.7,0.00578,533700,JP3552290003,Japan
8078,HANWA LTD,Industrials,6443039.61,0.00577,170300,JP3777800008,Japan
PAAL B,PER AARSLEFF HOLDING CLASS B,Industrials,6442308.44,0.00577,142311,DK0060700516,Denmark
6013,TAKUMA LTD,Industrials,6441685.37,0.00577,520400,JP3462600002,Japan
5857,ARE HOLDINGS INC,Materials,6430767.99,0.00576,492500,JP3116700000,Japan
3050,DCM HOLDINGS LTD,Consumer Discretionary,6432188.2,0.00576,700900,JP3548660004,Japan
DFDS,DFDS,Industrials,6427681.46,0.00576,218284,DK0060655629,Denmark
KLR,KELLER GROUP PLC,Industrials,6432151.29,0.00576,494097,GB0004866223,United Kingdom
3397,TORIDOLL HOLDINGS CORP,Consumer Discretionary,6422491.84,0.00576,267100,JP3636650008,Japan
KTN,KONTRON AG,Information Technology,6410180.74,0.00574,317124,AT0000A0E9W5,Germany
PEAB B,PEAB CLASS B,Industrials,6404400.09,0.00574,1132942,SE0000106205,Sweden
CLIS,CLAL INSURANCE ENTERPRISES LTD,Financials,6389589.27,0.00573,405640,IL0002240146,Israel
ODD,ODDITY TECH LTD CLASS A,Consumer Staples,6393634.71,0.00573,190117,IL0011974909,Israel
MRN,MERSEN SA,Industrials,6370868.89,0.00571,172304,FR0000039620,France
VU,VUSIONGROUP SA,Information Technology,6375032.85,0.00571,44849,FR0010282822,France
KWS,KEYWORDS STUDIOS PLC,Information Technology,6356981.14,0.0057,436196,GB00BBQ38507,United Kingdom
LTR,LIONTOWN RESOURCES LTD,Materials,6360420.85,0.0057,8485528,AU000000LTR4,Australia
SNI,STOLT-NIELSEN LTD,Industrials,6362162.47,0.0057,147104,BMG850801025,Norway
INA,INGENIA COMMUNITIES GROUP STAPLED,Real Estate,6344795.68,0.00569,2037470,AU000000INA9,Australia
STG,SCANDINAVIAN TOBACCO GROUP,Consumer Staples,6350234.7,0.00569,402060,DK0060696300,Denmark
MMS,MCMILLAN SHAKESPEARE LTD,Industrials,6343448.21,0.00568,504310,AU000000MMS5,Australia
C5H,CAIRN HOMES PLC,Consumer Discretionary,6327456.34,0.00567,3661040,IE00BWY4ZF18,Ireland
CMM,CAPRICORN METALS LTD DEF,Materials,6327429.15,0.00567,1873212,AU000000CMM9,Australia
DOCM,DOCMORRIS AG,Consumer Staples,6331508.61,0.00567,66995,CH0042615283,Switzerland
8961,MORI TRUST REIT INC,Real Estate,6326562.97,0.00567,13364,JP3046170001,Japan
6754,ANRITSU CORP,Information Technology,6320562.65,0.00566,807700,JP3128800004,Japan
WAWI,WALLENIUS WILHELMSEN,Industrials,6306963.16,0.00565,709794,NO0010571680,Norway
CARM,CARMILA SA,Real Estate,6260984.26,0.00561,360480,FR0010828137,France
ARJO B,ARJO CLASS B,Health Care,6240421.57,0.00559,1444127,SE0010468116,Sweden
PROX,PROXIMUS NV,Communication,6241752.42,0.00559,807969,BE0003810273,Belgium
RAT,RATHBONES GROUP PLC,Financials,6240772.53,0.00559,320619,GB0002148343,United Kingdom
SUPR,SUPERMARKET INCOME REIT PLC,Real Estate,6237792.98,0.00559,6884735,GB00BF345X11,United Kingdom
YOU,YOUGOV PLC,Communication,6238447.76,0.00559,582862,GB00B1VQ6H25,United Kingdom
8609,OKASAN SECURITIES GROUP INC,Financials,6222675.51,0.00558,1281200,JP3190800007,Japan
SHUR,SHURGARD SELF STORAGE LTD,Real Estate,6225383.7,0.00558,151751,GG00BQZCBZ44,Belgium
8968,FUKUOKA REIT CORP,Real Estate,6213613.58,0.00557,5736,JP3046240002,Japan
STRS,STRAUSS GROUP LTD,Consumer Staples,6210369.42,0.00557,359432,IL0007460160,Israel
BIOT,BIOTAGE,Health Care,6194015.93,0.00555,414499,SE0000454746,Sweden
AMS,AMS-OSRAM AG,Information Technology,6181612.02,0.00554,6000690,AT0000A18XM4,Switzerland
BIOG B,BIOGAIA CLASS B,Health Care,6185441.58,0.00554,571112,SE0017769995,Sweden
ENAV,ENAV SPA,Industrials,6177869.87,0.00554,1536254,IT0005176406,Italy
SZU,SUEDZUCKER AG,Consumer Staples,6185375.14,0.00554,438434,DE0007297004,Germany
NCC B,NCC B,Industrials,6160804.71,0.00552,529099,SE0000117970,Sweden
TAH,TABCORP HOLDINGS LTD,Consumer Discretionary,6164461.06,0.00552,13307043,AU000000TAH8,Australia
TESB,TESSENDERLO GROUP NV,Materials,6129609.83,0.00549,243236,BE0003555639,Belgium
NIC,NICKEL INDUSTRIES LTD,Materials,6110299.83,0.00548,10853590,AU0000018236,Australia
SCHO,SCHOUW AND CO,Consumer Staples,6119355.09,0.00548,83206,DK0010253921,Denmark
INWI,INWIDO,Industrials,6106441.78,0.00547,469518,SE0006220018,Sweden
MERY,MERCIALYS REIT SA,Real Estate,6109060.87,0.00547,546544,FR0010241638,France
ITP,INTERPARFUMS SA,Consumer Staples,6078600.46,0.00545,118600,FR0004024222,France
ZIM,ZIM INTEGRATED SHIPPING SERVICES L,Industrials,6066217.1,0.00544,615235,IL0065100930,Israel
4118,KANEKA CORP,Materials,6026257.07,0.0054,236500,JP3215800008,Japan
PFD,PREMIER FOODS PLC,Consumer Staples,6029613.2,0.0054,3238512,GB00B7N0K053,United Kingdom
4921,FANCL CORP,Consumer Staples,6015179.63,0.00539,505900,JP3802670004,Japan
SIX3,SIXT PREF,Industrials,6009312.01,0.00539,85449,DE0007231334,Germany
8966,HEIWA REAL ESTATE REIT INC,Real Estate,5993810.83,0.00537,6573,JP3046220004,Japan
IPH,IPH LTD,Industrials,5987763.04,0.00537,1508337,AU000000IPH9,Australia
683,KERRY PROPERTIES LTD,Real Estate,5996108.05,0.00537,3359000,BMG524401079,Hong Kong
CQR,CHARTER HALL RETAIL UNITS,Real Estate,5981908.57,0.00536,2791994,AU000000CQR9,Australia
GYC,GRAND CITY PROPERTIES SA,Real Estate,5962978.48,0.00534,563560,LU0775917882,Germany
9832,AUTOBACS SEVEN LTD,Consumer Discretionary,5950540.99,0.00533,586800,JP3172500005,Japan
DHG,DALATA HOTEL GROUP PLC,Consumer Discretionary,5948737.43,0.00533,1333999,IE00BJMZDW83,Ireland
3105,NISSHINBO HOLDINGS INC,Industrials,5941924.01,0.00532,790000,JP3678000005,Japan
AJB,AJ BELL PLC,Financials,5903315.09,0.00529,1581111,GB00BFZNLB60,United Kingdom
3923,RAKUS LTD,Information Technology,5899343.57,0.00529,561000,JP3967170006,Japan
WOSG,WATCHES OF SWITZERLAND GROUP PLC,Consumer Discretionary,5897656.22,0.00529,1410353,GB00BJDQQ870,United Kingdom
8698,MONEX GROUP INC,Financials,5892514.15,0.00528,1104400,JP3869970008,Japan
TPRO,TECHNOPROBE SPA,Information Technology,5889651.17,0.00528,719705,IT0005482333,Italy
7730,MANI INC,Health Care,5867877.77,0.00526,506600,JP3869920003,Japan
ABC,ADBRI LTD,Materials,5859810.41,0.00525,2891292,AU000000ABC7,Australia
2730,EDION CORP,Consumer Discretionary,5860847.86,0.00525,569600,JP3164470001,Japan
9119,IINO KAIUN LTD,Industrials,5852955.21,0.00525,740600,JP3131200002,Japan
8570,AEON FINANCIAL SERVICES LTD,Financials,5852266.77,0.00524,698500,JP3131400008,Japan
EVN,EVN AG,Utilities,5847292.47,0.00524,207470,AT0000741053,Austria
CE,CREDITO EMILIANO,Financials,5833515.31,0.00523,587409,IT0003121677,Italy
ALIF B,ADDLIFE CLASS B,Health Care,5826587.43,0.00522,651845,SE0014401378,Sweden
BILI A,BILIA CLASS A,Consumer Discretionary,5827601.5,0.00522,508871,SE0009921588,Sweden
2531,TAKARA HOLDINGS INC,Consumer Staples,5828976.88,0.00522,889300,JP3459600007,Japan
MFG,MAGELLAN FINANCIAL GROUP LTD,Financials,5811496.18,0.00521,1004725,AU000000MFG4,Australia
8976,DAIWA OFFICE INVESTMENT REIT CORP,Real Estate,5805982.22,0.0052,1575,JP3046310003,Japan
IRE,IRESS LTD,Information Technology,5797123.19,0.0052,1139082,AU000000IRE2,Australia
2327,NS SOLUTIONS CORP,Information Technology,5795311.24,0.00519,174000,JP3379900008,Japan
4587,PEPTIDREAM INC,Health Care,5788222.47,0.00519,589400,JP3836750004,Japan
FIE,FIELMANN GROUP AG,Consumer Discretionary,5777943.76,0.00518,129261,DE0005772206,Germany
WPR,WAYPOINT REIT STAPLED UNIT LTD,Real Estate,5776296.96,0.00518,3853120,AU0000088064,Australia
6103,OKUMA CORP,Industrials,5770779.63,0.00517,127600,JP3172100004,Japan
SRS,SARAS,Energy,5758165.93,0.00516,3052210,IT0000433307,Italy
9627,AIN HOLDINGS INC,Consumer Staples,5744975.91,0.00515,151100,JP3105250009,Japan
6412,HEIWA CORP,Consumer Discretionary,5743866.13,0.00515,457100,JP3834200002,Japan
8366,SHIGA BANK LTD,Financials,5740261.92,0.00514,219700,JP3347600003,Japan
ACE,ACEA,Utilities,5717368.89,0.00512,346171,IT0001207098,Italy
HAUTO,HOEGH AUTOLINERS,Industrials,5694786.9,0.0051,642538,NO0011082075,Norway
8368,HYAKUGO BANK LTD,Financials,5694156.83,0.0051,1427000,JP3793800008,Japan
6544,JAPAN ELEVATOR SERVICE HOLDINGS LT,Industrials,5691330.64,0.0051,362000,JP3389510003,Japan
HMC,HMC CAPITAL LTD,Real Estate,5680039.04,0.00509,1423897,AU0000058943,Australia
MEL,MELIA HOTELS INTERNATIONAL SA,Consumer Discretionary,5684047.76,0.00509,740886,ES0176252718,Spain
SLR,SILVER LAKE RESOURCES LTD,Materials,5682367.74,0.00509,6111959,AU000000SLR6,Australia
BETCO,BETTER COLLECTIVE,Communication,5671949.77,0.00508,219288,DK0060952240,Sweden
MGNS,MORGAN SINDALL GROUP PLC,Industrials,5669450.08,0.00508,199362,GB0008085614,United Kingdom
8130,SANGETSU CORP,Consumer Discretionary,5668151.98,0.00508,266800,JP3330000005,Japan
LRE,LAR ESPANA REAL ESTATE SA,Real Estate,5661543.34,0.00507,718008,ES0105015012,Spain
3296,NIPPON REIT INVESTMENT REIT CORP,Real Estate,5658024.25,0.00507,2514,JP3047750009,Japan
2432,DENA LTD,Communication,5630040.42,0.00505,567500,JP3548610009,Japan
9505,HOKURIKU ELECTRIC POWER,Utilities,5632008.28,0.00505,936800,JP3845400005,Japan
6966,MITSUI HIGH TEC INC,Information Technology,5640097.01,0.00505,122400,JP3892400007,Japan
9069,SENKO GROUP HOLDINGS LTD,Industrials,5620854.32,0.00504,748600,JP3423800006,Japan
ZEHN,ZEHNDER GROUP AG,Industrials,5622514.64,0.00504,94618,CH0276534614,Switzerland
KNOS,KAINOS GROUP PLC,Information Technology,5610833.74,0.00503,493252,GB00BZ0D6727,United Kingdom
7545,NISHIMATSUYA CHAIN LTD,Consumer Discretionary,5603828.62,0.00502,413600,JP3659300002,Japan
SPNS,SAPIENS INTERNATIONAL NV,Information Technology,5601359.8,0.00502,185564,KYG7T16G1039,Israel
CVSG,CVS GROUP PLC,Health Care,5585380.04,0.00501,474907,GB00B2863827,United Kingdom
ASHM,ASHMORE GROUP PLC,Financials,5582626.45,0.005,2486507,GB00B132NW22,United Kingdom
MND,MONADELPHOUS GROUP LTD,Industrials,5568415.99,0.00499,630807,AU000000MND5,Australia
NXTXX,NEXTDC PRIVATE PLACEMENT LTD,Information Technology,5564281.1,0.00499,544943,AU0000328148,Australia
AMG,AMG CRITICAL MATERIALS NV,Materials,5555534.22,0.00498,212807,NL0000888691,Netherlands
ATRLJ B,ATRIUM LJUNGBERG B,Real Estate,5548319.82,0.00497,325326,SE0000191827,Sweden
FAN,VOLUTION GROUP PLCINARY,Industrials,5545207.27,0.00497,1076230,GB00BN3ZZ526,United Kingdom
3591,WACOAL HOLDINGS CORP,Consumer Discretionary,5531759.42,0.00496,249300,JP3992400006,Japan
CAF,CONSTRUCCIONES Y AUXILIAR DE FERRO,Industrials,5517128.07,0.00494,161804,ES0121975009,Spain
5310,TOYO TANSO LTD,Industrials,5510059.82,0.00494,106900,JP3616000000,Japan
WBD,WEBUILD,Industrials,5507057.24,0.00494,2272769,IT0003865570,Italy
WIN,WINCANTON PLC,Industrials,5487844.39,0.00492,733694,GB0030329360,United Kingdom
303,VTECH HOLDINGS LTD,Information Technology,5469432.62,0.0049,988100,BMG9400S1329,Hong Kong
1833,OKUMURA CORP,Industrials,5454227.97,0.00489,175700,JP3194800003,Japan
6395,TADANO LTD,Industrials,5459058.37,0.00489,673400,JP3465000002,Japan
6755,FUJITSU GENERAL LTD,Consumer Discretionary,5442993.69,0.00488,464600,JP3818400008,Japan
S92,SMA SOLAR TECHNOLOGY AG,Information Technology,5445252.93,0.00488,107449,DE000A0DJ6J9,Germany
AKSO,AKER SOLUTIONS,Energy,5439456.61,0.00487,1552589,NO0010716582,Norway
CWC,CEWE STIFTUNG,Industrials,5421164.21,0.00486,51081,DE0005403901,Germany
DEZ,DEUTZ AG,Industrials,5424198.52,0.00486,885307,DE0006305006,Germany
SLR,SOLARIA ENERGIA Y MEDIO AMBIENTE S,Utilities,5422047.64,0.00486,507834,ES0165386014,Spain
HMS,HMS NETWORKS,Information Technology,5400588.05,0.00484,141430,SE0009997018,Sweden
IFL,INSIGNIA FINANCIAL LTD,Financials,5397181.45,0.00484,3509846,AU000000IFL2,Australia
8876,RELO GROUP INC,Real Estate,5405874.86,0.00484,617800,JP3755200007,Japan
OERL,OC OERLIKON CORPORATION AG,Industrials,5393061.62,0.00483,1261285,CH0000816824,Switzerland
7581,SAIZERIYA LTD,Consumer Discretionary,5392303.96,0.00483,161900,JP3310500008,Japan
PNI,PINNACLE INVESTMENT MANAGEMENT GRO,Financials,5381983.08,0.00482,764617,AU000000PNI7,Australia
9401,TBS HOLDINGS INC,Communication,5375169.6,0.00482,187700,JP3588600001,Japan
9682,DTS CORP,Information Technology,5371945.03,0.00481,207400,JP3548500002,Japan
NEWAB,NEW WAVE GROUP CLASS B,Consumer Discretionary,5366876.04,0.00481,534796,SE0020356970,Sweden
6707,SANKEN ELECTRIC LTD,Information Technology,5362271.3,0.00481,130800,JP3329600005,Japan
7458,DAIICHIKOSHO LTD,Communication,5350493.13,0.00479,447200,JP3475200006,Japan
4569,KYORIN PHARMACEUTICAL LTD,Health Care,5344002.59,0.00479,460600,JP3247090008,Japan
1820,NISHIMATSU CONSTRUCTION LTD,Industrials,5322109.62,0.00477,187200,JP3659200004,Japan
AMOT,AMOT INVESTMENTS LTD,Real Estate,5312972.28,0.00476,1255649,IL0010972789,Israel
FUTR,FUTURE PLC,Communication,5310590.77,0.00476,675705,GB00BYZN9041,United Kingdom
5703,NIPPON LIGHT METAL HOLDINGS LTD,Materials,5301657.3,0.00475,434660,JP3700200003,Japan
ORL,OIL REFINERIES LTD,Energy,5303900.73,0.00475,18628478,IL0025902482,Israel
1SXP,SCHOTT PHARMA AG,Health Care,5287736.47,0.00474,131980,DE000A3ENQ51,Germany
DOFG,DOF GROUP,Energy,5273446.31,0.00473,755339,NO0012851874,Norway
ELD,ELDERS LTD,Consumer Staples,5283596.34,0.00473,962719,AU000000ELD6,Australia
8370,THE KIYO BANK LTD,Financials,5275097.82,0.00473,464500,JP3248000006,Japan
NFG,NEXT 15 GROUP PLC,Communication,5231808.61,0.00469,459429,GB0030026057,United Kingdom
IDL,ID LOGISTICS,Industrials,5226762.5,0.00468,14534,FR0010929125,France
PNV,POLYNOVO LTD,Health Care,5222763.74,0.00468,3940507,AU000000PNV0,Australia
8958,GLOBAL ONE REAL ESTATE INVESTMENT,Real Estate,5213858.04,0.00467,7577,JP3044520009,Japan
IIA,IMMOFINANZ AG,Real Estate,5207438.75,0.00467,208850,AT0000A21KS2,Austria
4095,NIHON PARKERIZING LTD,Materials,5206110.27,0.00467,674200,JP3744600002,Japan
OV8,SHENG SIONG GROUP LTD,Consumer Staples,5185563.23,0.00465,4707800,SG2D54973185,Singapore
8279,YAOKO LTD,Consumer Staples,5179789.81,0.00464,90500,JP3930200005,Japan
7205,HINO MOTORS LTD,Industrials,5171192.56,0.00463,1629500,JP3792600003,Japan
6804,HOSIDEN CORP,Information Technology,5160966.21,0.00463,415200,JP3845800006,Japan
MIPS,MIPS,Consumer Discretionary,5167834.21,0.00463,158206,SE0009216278,Sweden
RDWR,RADWARE LTD,Information Technology,5163460.56,0.00463,317556,IL0010834765,Israel
J85,CDL HOSPITALITY REIT UNITS,Real Estate,5156457.41,0.00462,7391646,SG1T66931158,Singapore
4114,NIPPON SHOKUBAI LTD,Materials,5156346.0,0.00462,536000,JP3715200006,Japan
GMD,GENESIS MINERALS LTD,Materials,5131100.89,0.0046,4369851,AU000000GMD9,Australia
KOMN,KOMAX HOLDING AG,Industrials,5130050.65,0.0046,29099,CH0010702154,Switzerland
BSL,RAFFLES MEDICAL GROUP LTD,Health Care,5129432.37,0.0046,6916100,SG1CH4000003,Singapore
JDW,WETHERSPOON(J.D.) PLC,Consumer Discretionary,5119843.17,0.00459,563150,GB0001638955,United Kingdom
4665,DUSKIN LTD,Industrials,5095972.84,0.00457,242600,JP3505900005,Japan
9934,INABA DENKISANGYO LTD,Industrials,5098185.93,0.00457,226200,JP3146200005,Japan
880,SJM HLDGS LTD,Consumer Discretionary,5103311.6,0.00457,14913000,HK0880043028,Hong Kong
5423,TOKYO STEEL MANUFACTURING LTD,Materials,5099769.12,0.00457,494700,JP3579800008,Japan
6890,FERROTEC HOLDINGS CORP,Information Technology,5093385.93,0.00456,271200,JP3802720007,Japan
6055,JAPAN MATERIAL LTD,Information Technology,5093225.55,0.00456,338000,JP3389680004,Japan
6472,NTN CORP,Industrials,5090511.88,0.00456,2543200,JP3165600002,Japan
ARBN,ARBONIA AG,Industrials,5081704.29,0.00455,374396,CH0110240600,Switzerland
2337,ICHIGO INC,Real Estate,5067630.72,0.00454,1830800,JP3120010008,Japan
7327,DAISHI HOKUETSU FINANCIAL GROUP IN,Financials,5042037.19,0.00452,178200,JP3483850008,Japan
7173,TOKYO KIRABOSHI FINANCIAL GROUP IN,Financials,5048624.09,0.00452,172900,JP3584400000,Japan
ALFEN,ALFEN NV,Industrials,5024059.73,0.0045,130972,NL0012817175,Netherlands
IVSO,INVISIO,Industrials,5019211.7,0.0045,220549,SE0001200015,Sweden
WAF,WEST AFRICAN RESOURCES LTD,Materials,5026001.2,0.0045,5895568,AU000000WAF6,Australia
